age,income,loanamount,monthsemployed,interestrate
26,111091,89905,82,8.15
63,15174,107640,22,10.17
39,79509,172812,111,7.6
51,99430,207183,23,12.34
58,34780,199283,57,12.43
54,142218,160506,110,18.5
22,42324,39345,58,9.51
33,66595,97828,117,20.61
39,132226,244671,2,5.64
65,136983,69386,76,16.34
18,114604,39144,108,11.57
23,35012,139475,27,5.1
29,43007,76281,7,19.96
64,54765,69681,38,6.75
42,127300,46887,80,9.12
61,93861,234310,41,15.87
44,90530,63290,93,18.99
27,114227,19253,80,2.41
23,51783,132759,67,4.91
64,64018,10680,17,11.6
69,62882,206545,88,13.85
23,108590,219639,70,2.85
33,86510,82982,44,12.59
54,105314,204259,99,5.88
35,88866,180233,70,9.14
25,55105,137893,18,16.8
53,107072,239950,87,23.26
67,45610,135825,27,6.44
53,32362,111318,74,11.66
24,19373,172005,65,23.86
54,123854,103904,119,16.07
40,147592,196873,25,9.8
25,55989,11309,117,24.94
40,29213,211550,28,12.16
62,66723,188735,63,13.19
23,104058,20554,79,10.87
37,103210,34219,26,13.0
62,21659,231954,114,5.04
44,108014,101085,29,17.87
19,94832,71703,0,21.13
48,106452,104206,42,10.2
25,124877,104193,83,21.5
46,104945,220008,81,18.75
23,50014,142723,34,4.47
43,50803,197040,43,9.87
38,111202,29576,72,18.3
68,100235,21451,95,7.11
46,114448,73339,35,11.93
45,127954,221830,31,5.94
43,144363,99101,28,20.11
34,62075,164630,61,11.41
53,105110,215022,96,24.37
69,118313,240087,34,7.23
67,49679,43987,82,6.39
24,16275,192665,35,5.78
47,22666,212244,6,10.38
35,111054,108650,14,6.63
48,17669,249340,98,17.59
67,135224,44469,112,24.14
51,78657,68154,64,2.01
65,137851,157833,90,9.12
38,47747,186171,73,17.44
50,64726,116807,54,3.9
39,57458,230197,74,11.5
22,75676,64165,77,21.42
53,36773,15735,80,12.74
69,140890,58635,85,2.13
36,145014,80103,37,12.76
62,84932,213334,107,23.54
23,76448,170427,94,5.08
21,64406,168509,34,12.53
57,64867,189468,109,12.88
29,126387,182311,119,17.3
19,101603,222046,5,17.84
48,120658,119940,71,11.23
59,26203,212587,17,5.27
43,138437,38494,40,12.77
21,17750,50893,89,15.76
50,123785,205192,51,23.24
42,90980,105518,0,18.55
63,41668,66912,116,19.22
27,27195,216565,4,19.02
57,129369,97281,54,12.77
55,65703,20673,97,24.71
29,66737,189877,115,6.19
67,113675,56859,73,11.47
29,52041,203978,47,13.49
63,111545,126815,105,15.39
58,99397,62856,23,8.82
63,66606,137473,7,21.97
36,30195,154419,117,18.07
19,38726,178644,80,21.6
52,106566,164747,84,15.49
56,144831,23238,118,18.78
58,60396,189083,0,15.34
46,68880,121125,52,5.95
38,149082,104599,13,21.88
68,79191,32076,19,3.24
49,69864,70240,92,4.08
25,90728,119934,44,23.67
41,55256,194232,3,19.44
43,143962,56636,105,3.02
22,139362,40231,82,19.19
52,65383,168533,109,19.47
21,112923,45059,72,19.25
38,95010,239519,90,9.04
34,72878,104728,76,8.68
19,27518,210985,70,11.59
54,119093,148815,96,23.01
32,115207,146244,30,15.26
68,101080,135694,37,22.53
25,49122,177835,116,4.71
20,102819,170329,108,24.4
28,126882,119826,100,21.81
53,121022,213157,51,11.21
31,111329,241860,53,17.52
54,28519,40940,66,20.2
34,134012,65176,112,11.87
54,65630,178216,33,23.19
67,66295,40097,47,23.76
46,69168,178390,35,17.36
68,126713,58654,8,11.66
25,87710,130572,80,21.87
23,63799,147259,82,21.02
37,35808,137102,99,19.33
21,63481,183550,92,13.1
38,87803,35900,49,16.07
42,119137,8557,88,9.74
59,105638,136001,54,10.44
50,147238,35349,49,8.64
26,54144,107428,23,8.91
29,118065,100083,50,10.35
34,119634,85860,41,12.16
57,136600,153653,103,14.93
51,41272,56434,86,24.68
31,95038,238040,61,16.4
58,135300,58404,90,18.22
42,100415,105912,52,17.45
32,90210,205635,111,24.31
40,113213,101480,109,17.0
25,49844,49260,22,21.99
20,70913,71376,66,2.72
53,97587,76624,33,22.03
56,34080,93220,40,16.58
64,41035,13999,5,5.31
31,17635,191856,81,12.16
25,149196,60783,88,13.77
29,78539,206281,114,5.01
44,50745,121058,31,21.37
67,43030,24580,38,14.6
61,149973,17137,78,15.47
29,25650,45495,102,21.1
26,56045,189970,23,15.7
54,83445,224732,76,5.63
22,33763,42741,42,24.39
23,18356,82829,95,14.42
51,80597,215437,22,13.29
67,91980,138190,17,9.06
20,29134,92576,107,12.53
32,112955,5065,97,20.17
58,75404,35441,74,7.68
45,45722,122904,96,2.62
32,70681,42987,25,23.14
44,82554,163038,90,10.15
38,35514,225869,108,24.94
36,109685,241529,83,10.46
18,106226,11035,11,14.41
24,37951,204612,44,9.08
35,31735,119853,40,21.89
69,34341,14909,56,19.52
63,17814,7169,108,19.41
65,24462,99693,61,21.48
23,31140,239214,27,15.41
65,69705,34684,104,24.69
64,135882,137983,95,16.44
41,110455,200056,95,20.71
48,16348,220727,13,19.18
44,129604,27583,100,24.22
30,66584,184929,100,8.25
33,115655,132539,117,14.24
58,77341,180745,65,4.6
28,93330,248523,77,12.35
36,84272,129970,116,2.06
26,33312,155670,1,8.61
34,103832,154075,26,16.38
53,24177,44898,105,9.87
19,118561,80091,11,18.06
68,128035,139362,16,2.65
44,91399,237615,54,6.95
57,148541,221110,48,6.12
52,21482,159137,27,12.63
43,27834,14071,81,15.13
39,52390,156953,54,22.76
27,144316,70562,11,20.84
31,20520,65808,59,8.13
27,83346,195399,43,3.55
38,105423,59337,100,11.06
38,126899,127155,7,18.59
25,51301,196228,29,3.82
46,93316,115776,45,11.49
42,79442,48281,73,20.97
32,63016,24468,61,23.97
26,53746,240785,69,23.03
62,42217,181789,40,12.87
40,34638,214867,14,8.7
63,95254,119964,9,9.78
64,68713,194603,88,17.39
28,135462,92996,88,7.57
32,72272,220015,58,23.39
23,36836,72203,5,12.5
28,136289,164694,32,10.89
51,29778,41723,47,12.02
53,103013,183923,51,4.57
57,80647,162801,101,19.85
28,116575,190332,86,21.16
18,129154,179076,50,13.84
36,70246,99354,95,7.67
57,89761,195471,103,4.74
42,103847,38717,68,22.94
54,27121,35378,115,12.63
52,139188,27390,15,6.1
56,133094,210098,27,11.4
19,145353,146894,47,7.37
53,68423,113266,31,18.16
61,21023,85545,22,24.44
50,33654,127833,17,11.84
18,115063,211399,31,23.13
59,81027,139568,6,10.2
62,16401,199907,107,13.25
31,21312,215850,70,17.16
60,29239,201338,37,13.83
41,117585,31470,85,13.36
43,15374,7532,41,22.0
65,98435,96108,62,16.87
32,115167,58883,30,6.2
45,74719,57736,108,13.63
53,33101,68071,61,16.25
45,96102,203522,2,8.59
35,149113,249057,67,3.08
33,43445,79411,85,23.97
26,106029,202462,88,5.64
35,59051,170958,108,19.37
18,42858,148165,44,16.24
65,91689,199003,82,8.31
46,110207,39992,96,15.56
59,87073,41966,91,15.57
43,25930,167610,44,8.55
55,36291,206192,50,21.91
28,15237,47948,94,4.28
27,74344,217140,37,16.67
26,59237,204938,100,24.63
21,33107,146728,109,24.38
66,69386,243281,83,14.02
42,148170,184320,79,11.07
38,22628,28791,35,22.84
60,57691,110898,16,16.0
42,149566,64675,101,20.11
65,130081,197095,119,13.08
69,20320,246476,21,9.35
46,140523,45038,24,2.76
43,139970,144015,114,4.4
62,148549,118247,90,16.04
57,108117,219176,118,13.48
30,18397,21759,56,11.13
18,29522,71227,21,15.53
54,114810,26477,70,9.6
47,117055,125659,104,17.83
22,75213,84998,36,9.11
47,94215,100395,31,4.22
38,41559,99282,46,5.22
37,137621,112479,37,20.62
18,45742,141575,73,10.16
20,100089,137547,27,2.57
27,130854,162639,79,24.88
31,15045,175870,19,5.07
33,49153,94652,92,10.91
52,89073,7872,98,14.82
45,132521,94739,67,24.7
43,69757,133319,6,3.39
45,18650,236148,12,15.89
64,44542,41897,111,14.83
63,118543,220981,37,12.18
31,27115,153043,105,12.66
47,92433,150850,99,22.91
43,123200,125749,31,22.67
66,40522,223707,85,6.56
32,64111,80950,116,11.32
22,129523,205324,15,3.74
21,91502,175151,72,2.56
36,85887,222214,0,18.36
63,102497,46165,72,2.69
65,140372,147952,57,23.47
33,133315,170313,91,10.57
60,144956,224847,102,10.03
40,148833,103792,114,18.44
47,52243,84694,85,24.54
34,119345,133539,8,22.24
44,144660,47154,44,21.85
65,69344,216707,66,24.22
53,119874,204772,81,10.49
57,31363,129219,65,5.28
28,45600,105467,72,24.18
65,126527,187492,49,8.88
29,28693,191510,6,8.95
56,33601,22053,15,6.29
34,36992,225018,72,7.22
66,146173,76986,70,18.76
61,121193,189307,118,15.45
30,23289,76174,30,8.82
36,39613,221614,46,21.53
30,92973,87783,87,11.16
64,54990,44822,64,13.5
57,145511,174955,66,10.41
22,37853,129184,23,21.19
50,147017,224401,14,12.35
52,102560,225015,95,11.3
39,64256,230330,105,6.62
34,19405,100100,119,14.27
55,145097,29819,12,4.39
34,22066,100742,85,14.43
48,111378,79621,60,2.41
46,148599,24791,46,12.68
50,96960,139773,102,23.16
18,125477,51330,108,23.48
32,128599,88030,69,11.5
54,118710,67875,108,23.95
40,129834,151879,1,10.84
61,146678,92382,76,10.31
67,127268,73803,17,14.07
41,86903,219763,111,20.72
40,81379,45638,83,15.42
56,126021,46804,11,21.12
30,25665,72703,113,3.63
62,84679,131792,98,10.35
38,140684,172260,60,9.29
46,146984,234028,44,10.47
62,35970,112826,43,8.68
43,106159,226079,70,22.48
59,17000,128412,32,16.03
49,84667,157877,118,14.6
50,134106,27209,50,11.04
62,86797,144687,51,9.17
46,102978,160935,60,18.8
46,133021,31823,114,4.74
59,115079,33815,14,22.83
51,140712,113109,9,9.65
38,55042,240907,3,9.34
31,46921,6732,41,22.07
34,63523,76304,114,17.47
36,89589,62285,31,9.93
25,67486,102382,88,17.25
61,28906,141005,105,8.55
67,17477,119475,101,20.08
34,54182,163140,42,4.96
29,118693,179450,56,13.38
58,55577,130029,35,9.95
20,30220,206307,8,5.13
29,118886,234857,52,15.94
56,142179,19728,30,7.26
27,35580,173150,37,12.31
31,71479,150477,38,8.93
67,30644,29340,23,20.99
28,60405,129910,108,8.2
19,138525,6508,53,19.47
21,66890,44839,87,3.27
42,128001,183872,80,9.98
65,126233,80906,65,17.53
43,115272,177675,2,20.06
46,128630,6263,31,20.39
69,37808,124272,21,10.33
38,145216,31392,51,15.92
54,91571,211920,2,15.68
46,42982,247936,32,22.39
59,50132,164637,95,12.97
66,149784,189921,106,18.77
56,52357,171826,50,22.28
40,71473,166720,69,11.2
48,28518,190139,24,4.23
45,99760,46611,90,5.54
26,100870,191760,49,2.96
24,20322,214409,67,16.23
47,68126,209468,64,16.99
57,18425,12155,53,6.61
19,64137,248183,10,4.21
41,73207,23514,33,7.28
38,48061,137560,73,10.94
35,138082,135560,2,5.86
57,98228,38656,38,16.25
27,49709,85096,42,20.88
20,64568,34190,88,19.73
61,50315,41279,80,12.28
32,60568,5983,55,15.25
55,83368,66884,90,21.19
33,94546,129877,33,15.36
43,21776,249797,117,13.06
51,16345,167014,54,4.34
18,29032,45407,117,2.03
36,47307,97326,13,18.26
29,32547,175804,29,12.94
56,46629,80302,87,2.67
27,105610,164264,11,9.66
68,74016,44897,65,14.62
61,110356,67928,107,8.9
41,65348,82034,76,19.26
29,27387,143213,59,18.12
41,72342,199174,14,7.26
47,49588,183685,66,23.51
23,42631,220174,19,24.67
59,95908,71982,3,15.99
46,81678,14070,81,12.66
20,135625,233172,19,4.24
59,94226,183171,116,15.75
61,17400,117007,41,8.76
54,119859,186304,93,4.04
46,134869,143867,98,8.09
63,143012,98905,95,20.11
23,102867,168070,42,3.41
49,139623,101977,69,22.78
59,140821,224619,0,15.06
46,25582,160906,24,15.12
21,97946,164293,41,17.32
41,98797,182047,77,20.85
46,33679,203062,53,6.54
31,141449,104755,91,7.71
27,116961,51794,47,23.85
66,56072,59846,48,20.41
28,18500,111964,68,7.68
52,106683,10865,86,6.93
20,117578,239362,26,6.4
64,86072,64980,19,16.23
64,100042,40214,78,4.68
29,78206,236917,18,14.44
32,74378,51023,50,3.12
52,106516,180646,30,15.14
59,135097,84000,46,2.94
43,32379,46678,86,17.13
44,76797,157807,113,10.15
29,15772,79853,57,22.54
43,42841,219862,116,16.92
36,75065,117689,20,23.68
48,62430,137380,34,14.75
26,26440,170422,14,19.63
26,65390,5445,19,23.91
37,67134,31230,53,20.7
41,28734,97625,13,24.04
18,139474,38048,12,4.26
30,16266,205045,54,13.54
35,30255,191902,67,16.09
63,122397,183068,34,3.76
42,93426,31940,19,15.58
25,97597,144589,62,9.26
20,94070,76882,97,8.81
44,69511,242701,43,22.83
57,69294,161499,35,14.4
57,104566,184512,74,9.92
36,22117,28525,21,21.07
27,115240,195192,111,5.86
25,90649,111170,40,2.55
54,98738,44337,41,10.21
29,29779,124113,51,10.67
55,23711,84566,33,21.17
31,144442,57369,63,2.59
54,112395,221000,9,4.49
62,31839,10841,10,17.89
26,132964,31945,83,11.76
66,45653,214899,33,5.23
40,144671,193203,8,5.3
52,74051,248131,41,6.67
46,41692,196290,58,11.61
45,22666,130652,22,6.72
28,112129,19247,83,10.09
32,55823,182451,55,9.25
32,30452,23609,88,11.69
42,143324,228610,112,11.8
19,67142,125347,22,2.08
32,126174,226963,6,10.84
34,69289,74742,6,6.65
62,80483,143964,70,4.86
39,30844,110802,47,24.32
51,67661,239909,36,7.82
24,105793,176294,19,5.27
52,107306,189213,41,2.36
43,145381,114256,5,22.81
19,116821,149394,30,7.74
18,116882,6456,23,3.72
59,124058,62137,19,20.98
27,99405,135582,110,13.38
34,130065,115882,0,10.63
20,84142,22199,59,5.8
35,91157,102327,59,8.59
47,70911,40876,7,21.98
58,127166,94583,103,13.38
38,38222,158604,91,9.73
36,123020,233746,46,11.72
60,70403,158495,28,18.35
50,84754,10762,71,10.8
32,133419,50232,74,9.1
57,90734,98209,107,19.93
61,68508,230542,45,16.11
58,105911,10473,18,14.45
19,35064,57017,9,22.32
31,78886,225240,55,16.04
53,38151,8318,107,21.64
39,105879,228057,114,12.06
48,43976,110355,33,2.93
28,113830,122767,101,24.19
69,68416,11981,1,4.41
55,141041,53252,23,2.23
42,120739,210387,2,13.32
20,113941,23744,61,17.5
46,26329,88061,81,11.42
31,135225,230850,109,10.22
61,61067,249248,21,2.9
68,102534,204541,117,9.08
51,121983,19403,82,9.19
68,57454,96316,115,4.59
34,116250,48676,36,15.39
67,25001,144048,31,20.11
45,147193,208200,38,11.37
32,148913,167268,106,4.04
42,17326,84792,80,12.32
63,73221,158324,117,3.37
27,97811,66841,17,6.19
18,121041,188472,39,15.74
62,106230,40071,5,24.86
56,141028,218236,43,3.76
30,74143,191738,43,5.61
50,27715,6269,17,15.95
69,137363,7104,104,8.56
34,16635,212389,103,22.65
48,148040,194813,69,7.28
36,78771,152011,108,3.96
25,106691,128417,54,20.91
34,52600,59561,1,6.23
64,120845,72706,92,13.52
57,128279,99614,44,23.49
40,118702,22424,104,14.67
19,37244,201908,119,3.38
43,60063,151225,71,11.07
65,83388,142888,22,10.39
23,140890,76676,12,2.03
66,38537,84729,29,5.46
38,147564,169112,100,8.17
29,128087,30271,103,16.72
24,32699,6967,98,22.65
55,28740,237964,11,7.0
44,79026,237757,84,11.45
59,40465,90547,98,6.81
53,43332,201837,116,10.17
41,30366,148375,50,7.32
61,48720,243041,115,10.54
68,81547,178208,8,23.48
53,72595,165145,14,5.04
21,143270,21187,50,21.89
63,67134,98587,5,16.91
47,146831,215571,50,5.92
44,66403,95440,86,24.05
58,55722,144796,30,9.7
56,140443,168056,23,12.22
44,31163,122911,90,20.01
39,133889,100264,68,5.83
35,65755,110374,79,12.92
30,25424,162685,8,14.64
54,99933,152470,16,23.37
67,131736,209132,20,14.63
33,117658,162011,17,12.22
33,26709,184147,92,19.19
47,73208,116792,84,6.6
67,25536,115179,10,14.22
58,136462,118990,4,9.27
54,99969,121841,81,18.87
27,32892,103759,66,10.12
20,105545,194157,54,3.37
48,93161,38078,17,20.31
39,96997,227298,73,15.47
68,58016,11841,39,21.53
47,126877,249280,63,11.36
55,140477,71869,110,10.4
32,97049,157222,17,18.56
37,92293,96333,50,16.65
30,23915,79562,53,21.17
23,82612,35560,94,14.97
32,49085,161643,9,4.71
29,89796,227751,13,8.18
35,132420,134177,86,22.45
37,102991,160916,107,8.36
26,138161,195203,3,15.68
65,100854,185462,56,21.61
65,87021,73760,67,22.12
43,56220,82167,64,15.06
37,106288,58660,21,8.79
48,110268,61467,97,18.73
57,33055,67824,95,4.29
68,149403,65709,115,2.96
45,50845,32198,24,20.31
49,68131,244350,32,13.0
49,108435,225646,10,24.73
20,139583,170479,22,4.25
58,97146,153594,14,19.12
61,147934,121839,110,19.03
65,73287,139046,61,14.18
40,92270,230989,46,10.4
35,59038,116799,92,22.59
54,85559,249310,11,8.92
27,104677,135125,56,14.71
27,27346,72519,7,9.4
67,98226,235099,21,8.86
67,29289,86204,51,24.0
48,107800,27474,40,2.1
48,53253,96915,96,23.84
67,120611,149191,1,20.53
38,61985,113461,10,17.77
62,146843,49780,16,10.28
48,64018,109593,16,17.35
68,110045,217009,100,2.87
28,103591,162295,86,14.71
41,16948,95121,91,3.95
18,47559,199873,37,24.5
32,42319,77930,76,13.28
29,144322,143657,52,21.97
21,98975,96484,106,11.45
37,53824,13612,117,13.82
35,123558,102719,64,12.31
58,78278,226232,100,16.01
50,20894,19725,85,10.42
46,141690,197489,5,24.6
56,116835,172404,48,6.14
40,90527,173106,107,14.35
62,109594,64746,97,13.79
23,18921,236989,104,8.82
58,18927,183802,94,6.1
21,81379,138521,1,17.42
42,55575,66031,96,23.89
25,98147,196420,16,20.15
51,130280,247146,5,24.02
26,128367,75575,114,16.52
19,146086,210463,2,14.33
24,18383,105168,51,8.6
37,96692,9034,48,15.57
50,137079,37642,61,20.69
32,21863,118969,79,8.65
26,115593,22027,7,13.05
37,105906,165416,3,6.0
34,63916,154493,114,5.72
53,127971,103898,91,2.63
43,91515,56859,7,18.45
48,110170,238867,58,8.62
20,41682,191251,67,9.51
38,24555,101783,4,9.75
47,65331,177740,17,10.32
41,107949,27305,56,22.9
50,91074,195740,67,20.91
65,133124,79520,28,4.69
59,65540,90703,12,7.08
23,48139,107550,82,17.95
44,132477,108419,43,17.28
55,112240,49413,100,15.41
56,60922,245523,55,24.42
23,69736,234731,10,4.87
63,42434,224919,10,11.94
19,24292,109456,24,5.38
43,117373,137377,108,7.15
21,89802,142284,67,15.99
47,91423,164397,55,2.08
62,47167,9032,75,9.96
47,144396,123511,38,3.55
45,109055,24454,114,12.12
64,73400,79671,46,6.59
59,103141,157068,100,7.98
34,50642,97645,18,7.86
23,55437,36554,71,23.65
61,33977,175819,55,20.58
35,92074,159516,98,17.63
40,46063,180978,58,3.02
57,31943,81922,95,21.66
34,22657,196277,107,5.47
35,110320,98474,12,17.43
31,46430,117007,63,5.15
63,17482,21136,89,24.29
25,61467,121818,67,18.74
68,33680,69981,67,7.31
53,125826,83873,24,4.54
36,104681,152005,53,23.07
61,37350,85133,99,7.0
68,38585,201393,1,22.07
38,20772,11212,0,19.41
20,139541,29309,98,22.61
60,90262,23159,18,11.57
58,37752,247126,36,12.61
64,66835,95350,33,13.29
68,83760,198094,23,2.13
20,46528,172324,89,5.29
58,52293,45768,81,10.47
27,30141,51389,58,8.35
20,144166,128443,5,18.57
48,124191,190993,51,11.45
48,71547,189797,20,14.11
60,28339,121972,0,10.34
65,70268,94519,111,20.35
66,39231,118244,114,9.59
38,32569,60213,74,13.98
22,79869,104193,32,21.48
23,33839,150534,56,2.83
31,33656,46948,64,8.92
29,137938,246338,29,12.31
61,61614,212780,32,11.88
43,54115,162573,93,18.23
53,98165,17759,20,2.56
69,126275,29706,118,18.2
23,144534,34045,1,8.66
35,45813,146149,1,11.98
47,124043,43930,6,19.16
66,47796,229014,2,22.94
21,98777,226917,54,5.7
35,115427,99487,32,11.13
54,147948,191645,88,23.95
60,54319,161456,97,14.85
24,92672,207382,116,15.86
24,103256,153997,18,18.42
32,136108,159199,15,14.92
21,94611,166775,23,16.17
47,148817,168898,50,21.48
58,57533,135508,1,11.68
32,148289,210527,31,19.07
57,59681,65691,87,3.03
47,64961,166625,18,14.29
22,57273,173806,64,17.09
40,64160,6279,17,2.81
43,139771,38689,65,24.46
67,60343,198461,86,2.3
27,92388,204719,36,18.06
47,38827,186307,107,5.71
61,96476,55884,2,21.56
22,145117,249659,104,4.08
66,55517,7178,7,3.33
62,100506,30925,32,7.96
61,68704,245855,77,12.48
37,83341,48319,100,14.35
26,40886,33375,48,14.99
26,76668,242695,80,11.21
44,48282,210558,28,16.35
56,28635,72367,86,19.52
55,149243,113069,100,22.61
62,83068,209515,102,19.51
36,85405,15977,81,13.73
51,30754,24405,49,12.82
41,76468,35241,71,8.83
57,146533,23210,72,6.4
38,26192,216767,68,23.99
46,116763,126168,97,22.36
29,128849,229771,110,19.98
47,107167,199223,3,18.11
20,107563,85497,96,4.59
33,77043,116493,104,4.11
64,83545,21775,68,14.66
55,110104,200487,30,12.79
52,30009,154897,26,11.73
37,94101,40144,110,4.66
34,85982,29909,103,23.06
